pc_code,pc_description,unit,country_code,country_name,quantity,value,Year
99,Other Commodities,Na,599,Unspecified,NA,6925.755648,2014
99,Other Commodities,Na,1213,Kenya,NA,4.977579,2014
99,Other Commodities,Na,1395,Tanzania Rep,NA,3.859614,2014
99,Other Commodities,Na,1417,Uganda,NA,0.006412,2014
99,Other Commodities,Na,2035,Benin,NA,1.030157,2014
99,Other Commodities,Na,2057,Cameroon,NA,3.337303,2014
99,Other Commodities,Na,2067,C Afri Rep,NA,0.000002,2014
99,Other Commodities,Na,2069,Chad,NA,2.059361,2014
99,Other Commodities,Na,2087,Congo P Rep,NA,2.304299,2014
99,Other Commodities,Na,2141,Gabon,NA,0.27285,2014
99,Other Commodities,Na,2199,Cote D' Ivoire,NA,1.904218,2014
99,Other Commodities,Na,2241,Madagascar,NA,9.407807,2014
99,Other Commodities,Na,2255,Mauritania,NA,1.712627,2014
99,Other Commodities,Na,2257,Mauritius,NA,0.191706,2014
99,Other Commodities,Na,2289,Niger,NA,0.000024,2014
99,Other Commodities,Na,2353,Senegal,NA,1.256405,2014
99,Other Commodities,Na,2399,Togo,NA,0.636765,2014
99,Other Commodities,Na,2459,Congo D. Rep.,NA,6.366233,2014
99,Other Commodities,Na,3011,Angola,NA,3.891963,2014
99,Other Commodities,Na,3041,Botswana,NA,0.000008,2014
99,Other Commodities,Na,3053,Burundi,NA,0.027466,2014
99,Other Commodities,Na,3063,Cape Verde Is,NA,0.197719,2014
99,Other Commodities,Na,3085,Comoros,NA,0.026837,2014
99,Other Commodities,Na,3102,Djibouti,NA,0.128169,2014
99,Other Commodities,Na,3115,Ethiopia,NA,0.788205,2014
99,Other Commodities,Na,3116,Eritrea,NA,0.064225,2014
99,Other Commodities,Na,3117,Equtl Guinea,NA,0.066511,2014
99,Other Commodities,Na,3143,Gambia,NA,1.079585,2014
99,Other Commodities,Na,3149,Ghana,NA,2.148768,2014
99,Other Commodities,Na,3167,Guinea,NA,0.751904,2014
99,Other Commodities,Na,3169,Guinea Bissau,NA,0.102432,2014
99,Other Commodities,Na,3227,Lesotho,NA,0.058545,2014
99,Other Commodities,Na,3229,Liberia,NA,1.207047,2014
99,Other Commodities,Na,3243,Malawi,NA,0.000602,2014
99,Other Commodities,Na,3249,Mali,NA,0.158826,2014
99,Other Commodities,Na,3267,Mozambique,NA,0.151082,2014
99,Other Commodities,Na,3269,Namibia,NA,0.479743,2014
99,Other Commodities,Na,3291,Nigeria,NA,5.529206,2014
99,Other Commodities,Na,3339,Reunion,NA,0.138259,2014
99,Other Commodities,Na,3355,Seychelles,NA,0.025833,2014
99,Other Commodities,Na,3357,Sierra Leone,NA,0.783904,2014
99,Other Commodities,Na,3363,Somalia,NA,0.010957,2014
99,Other Commodities,Na,3385,Swaziland,NA,1.600694,2014
99,Other Commodities,Na,3461,Zambia,NA,0.006468,2014
99,Other Commodities,Na,4111,Egypt A Rp,NA,5.426078,2014
99,Other Commodities,Na,4231,Libya,NA,3.192425,2014
99,Other Commodities,Na,4265,Morocco,NA,1.568291,2014
99,Other Commodities,Na,4365,South Africa,NA,26.037674,2014
99,Other Commodities,Na,4381,Sudan,NA,17.368376,2014
99,Other Commodities,Na,4407,Tunisia,NA,1.069469,2014
99,Other Commodities,Na,4463,Zimbabwe,NA,1.975858,2014
99,Other Commodities,Na,5059,Canada,NA,21.630393,2014
99,Other Commodities,Na,5157,Greenland,NA,0.001502,2014
99,Other Commodities,Na,5423,U S A,NA,494.24548,2014
99,Other Commodities,Na,5424,Us Minor Outlying Islands,NA,0.002373,2014
99,Other Commodities,Na,6015,Argentina,NA,7.151347,2014
99,Other Commodities,Na,6043,Brazil,NA,47.316195,2014
99,Other Commodities,Na,6073,Chile,NA,0.527606,2014
99,Other Commodities,Na,6083,Colombia,NA,0.005387,2014
99,Other Commodities,Na,6109,Ecuador,NA,0.208753,2014
99,Other Commodities,Na,6317,Paraguay,NA,0.303191,2014
99,Other Commodities,Na,6319,Peru,NA,1.720657,2014
99,Other Commodities,Na,6427,Uruguay,NA,0.663052,2014
99,Other Commodities,Na,6433,Venezuela,NA,0.043146,2014
99,Other Commodities,Na,7012,Anguilla,NA,0.00009,2014
99,Other Commodities,Na,7031,Belize,NA,0.012053,2014
99,Other Commodities,Na,7203,Jamaica,NA,0.302839,2014
99,Other Commodities,Na,7373,St Kitt N A,NA,0.000351,2014
99,Other Commodities,Na,7375,St Lucia,NA,0.002427,2014
99,Other Commodities,Na,7405,Trinidad,NA,0.183455,2014
99,Other Commodities,Na,8091,Costa Rica,NA,0.000626,2014
99,Other Commodities,Na,8113,El Salvador,NA,0.159927,2014
99,Other Commodities,Na,8165,Guatemala,NA,0.15767,2014
99,Other Commodities,Na,8177,Honduras,NA,0.071224,2014
99,Other Commodities,Na,8287,Nicaragua,NA,0.930865,2014
99,Other Commodities,Na,9007,Ameri Samoa,NA,0.00002,2014
99,Other Commodities,Na,9103,Dominic Rep,NA,0.063397,2014
99,Other Commodities,Na,9175,Haiti,NA,0.051471,2014
99,Other Commodities,Na,9259,Mexico,NA,3.486606,2014
99,Other Commodities,Na,9277,Netherlandantil,NA,0.335845,2014
99,Other Commodities,Na,9311,Panama Republic,NA,0.005377,2014
99,Other Commodities,Na,9331,Puerto Rico,NA,0.321452,2014
99,Other Commodities,Na,9383,Suriname,NA,149.803382,2014
99,Other Commodities,Na,9439,Virgin Is Us,NA,0.016255,2014
99,Other Commodities,Na,10001,Afghanistan,NA,4.151495,2014
99,Other Commodities,Na,10014,Antartica,NA,0.000011,2014
99,Other Commodities,Na,10017,Australia,NA,7.669063,2014
99,Other Commodities,Na,10027,Bangladesh Pr,NA,9.490126,2014
99,Other Commodities,Na,10038,Bhutan,NA,0.433524,2014
99,Other Commodities,Na,10047,Brunei,NA,0.000041,2014
99,Other Commodities,Na,10056,Cambodia,NA,0.034363,2014
99,Other Commodities,Na,10077,China P Rp,NA,760.168808,2014
99,Other Commodities,Na,10127,Fiji Is,NA,0.000837,2014
99,Other Commodities,Na,10179,Hong Kong,NA,82.5975,2014
99,Other Commodities,Na,10187,Indonesia,NA,57.645662,2014
99,Other Commodities,Na,10189,Iran,NA,16.025546,2014
99,Other Commodities,Na,10205,Japan,NA,58.0533,2014
99,Other Commodities,Na,10217,Korea Rp,NA,104.473869,2014
99,Other Commodities,Na,10223,Lao Pd Rp,NA,0.037618,2014
99,Other Commodities,Na,10245,Malaysia,NA,32.117518,2014
99,Other Commodities,Na,10258,Myanmar,NA,11.337588,2014
99,Other Commodities,Na,10261,Mongolia,NA,0.000837,2014
99,Other Commodities,Na,10273,Nepal,NA,23.57982,2014
99,Other Commodities,Na,10285,New Zealand,NA,5.318833,2014
99,Other Commodities,Na,10309,Pakistan Ir,NA,6.28223,2014
99,Other Commodities,Na,10315,Papua N Gna,NA,0.00249,2014
99,Other Commodities,Na,10323,Philippines,NA,9.462364,2014
99,Other Commodities,Na,10359,Singapore,NA,120.638854,2014
99,Other Commodities,Na,10369,Sri Lanka Dsr,NA,48.5726,2014
99,Other Commodities,Na,10397,Thailand,NA,102.624621,2014
99,Other Commodities,Na,10437,Vietnam Soc Rep,NA,46.566642,2014
99,Other Commodities,Na,10447,Samoa,NA,0.000015,2014
99,Other Commodities,Na,11025,Baharain Is,NA,2.918328,2014
99,Other Commodities,Na,11191,Iraq,NA,0.000776,2014
99,Other Commodities,Na,11207,Jordan,NA,0.132233,2014
99,Other Commodities,Na,11219,Kuwait,NA,7.025268,2014
99,Other Commodities,Na,11225,Lebanon,NA,0.011651,2014
99,Other Commodities,Na,11301,Oman,NA,12.853184,2014
99,Other Commodities,Na,11335,Qatar,NA,1.176284,2014
99,Other Commodities,Na,11351,Saudi Arab,NA,8.604149,2014
99,Other Commodities,Na,11419,U Arab Emts,NA,78.132695,2014
99,Other Commodities,Na,11453,Yemen Republc,NA,0.622669,2014
99,Other Commodities,Na,12075,Taiwan,NA,27.937771,2014
99,Other Commodities,Na,12131,Fr Guiana,NA,0.839474,2014
99,Other Commodities,Na,12195,Israel,NA,72.68005,2014
99,Other Commodities,Na,12215,Korea Dp Rp,NA,1.846972,2014
99,Other Commodities,Na,12239,Macao,NA,0.000828,2014
99,Other Commodities,Na,12247,Maldives,NA,0.008426,2014
99,Other Commodities,Na,12401,Tokelau Is,NA,0.001761,2014
99,Other Commodities,Na,13019,Austria,NA,6.265781,2014
99,Other Commodities,Na,13033,Belgium,NA,37.253103,2014
99,Other Commodities,Na,13101,Denmark,NA,19.139366,2014
99,Other Commodities,Na,13125,Finland,NA,282.112181,2014
99,Other Commodities,Na,13129,France,NA,91.627613,2014
99,Other Commodities,Na,13147,Germany,NA,194.08786,2014
99,Other Commodities,Na,13155,Greece,NA,1.555878,2014
99,Other Commodities,Na,13193,Ireland,NA,15.842836,2014
99,Other Commodities,Na,13197,Italy,NA,54.221371,2014
99,Other Commodities,Na,13235,Luxembourg,NA,0.255017,2014
99,Other Commodities,Na,13262,Monaco,NA,0.001834,2014
99,Other Commodities,Na,13275,Netherland,NA,54.790036,2014
99,Other Commodities,Na,13327,Portugal,NA,12.571288,2014
99,Other Commodities,Na,13346,San Marino,NA,0.000865,2014
99,Other Commodities,Na,13367,Spain,NA,30.737383,2014
99,Other Commodities,Na,13387,Sweden,NA,37.594852,2014
99,Other Commodities,Na,13421,U K,NA,60.966111,2014
99,Other Commodities,Na,14185,Iceland,NA,0.035357,2014
99,Other Commodities,Na,14297,Norway,NA,5.245167,2014
99,Other Commodities,Na,14389,Switzerland,NA,18.484984,2014
99,Other Commodities,Na,15003,Albania,NA,0.000063,2014
99,Other Commodities,Na,15016,Armenia,NA,0.000026,2014
99,Other Commodities,Na,15021,Azerbaijan,NA,0.012415,2014
99,Other Commodities,Na,15040,Bosnia-Hrzgovin,NA,0.012765,2014
99,Other Commodities,Na,15049,Bulgaria,NA,6.464592,2014
99,Other Commodities,Na,15055,Belarus,NA,0.007447,2014
99,Other Commodities,Na,15092,Croatia,NA,0.093639,2014
99,Other Commodities,Na,15098,Czech Republic,NA,11.402158,2014
99,Other Commodities,Na,15114,Estonia,NA,0.253631,2014
99,Other Commodities,Na,15145,Georgia,NA,0.019533,2014
99,Other Commodities,Na,15181,Hungary,NA,4.243965,2014
99,Other Commodities,Na,15212,Kazakhstan,NA,0.404989,2014
99,Other Commodities,Na,15224,Latvia,NA,0.060021,2014
99,Other Commodities,Na,15234,Lithuania,NA,2.209125,2014
99,Other Commodities,Na,15240,Macedonia,NA,0.000668,2014
99,Other Commodities,Na,15325,Poland,NA,5.111075,2014
99,Other Commodities,Na,15343,Romania,NA,0.518941,2014
99,Other Commodities,Na,15344,Russia,NA,7.30503,2014
99,Other Commodities,Na,15352,Serbia,NA,0.005096,2014
99,Other Commodities,Na,15354,Serbia Montngro,NA,0.002191,2014
99,Other Commodities,Na,15358,Slovak Rep,NA,69.205315,2014
99,Other Commodities,Na,15360,Slovenia,NA,0.52473,2014
99,Other Commodities,Na,15393,Tajikistan,NA,0.001078,2014
99,Other Commodities,Na,15422,Ukraine,NA,2.680159,2014
99,Other Commodities,Na,15430,Uzbekistan,NA,0.009919,2014
99,Other Commodities,Na,16095,Cyprus,NA,0.059955,2014
99,Other Commodities,Na,16151,Gibraltar,NA,0.000344,2014
99,Other Commodities,Na,16233,Liechtenstein,NA,0.001515,2014
99,Other Commodities,Na,16251,Malta,NA,0.018145,2014
99,Other Commodities,Na,16409,Turkey,NA,10.269096,2014
A1,Tea,Kgs,1213,Kenya,5750040,13.362391,2014
A1,Tea,Kgs,1395,Tanzania Rep,215020,0.453196,2014
A1,Tea,Kgs,1417,Uganda,47400,0.070806,2014
A1,Tea,Kgs,2345,Rwanda,169556,0.510508,2014
A1,Tea,Kgs,3243,Malawi,382140,0.725144,2014
A1,Tea,Kgs,3267,Mozambique,46830,0.090272,2014
A1,Tea,Kgs,4365,South Africa,116540,0.25155,2014
A1,Tea,Kgs,4463,Zimbabwe,296900,0.499798,2014
A1,Tea,Kgs,5423,U S A,35514,0.337427,2014
A1,Tea,Kgs,6015,Argentina,1531480,2.381725,2014
A1,Tea,Kgs,6073,Chile,900,0.014672,2014
A1,Tea,Kgs,10077,China P Rp,705284,2.187063,2014
A1,Tea,Kgs,10179,Hong Kong,15,0.000181,2014
A1,Tea,Kgs,10187,Indonesia,1725472,2.974414,2014
A1,Tea,Kgs,10189,Iran,2396520,2.876581,2014
A1,Tea,Kgs,10205,Japan,1911,0.047843,2014
A1,Tea,Kgs,10217,Korea Rp,255,0.00618,2014
A1,Tea,Kgs,10245,Malaysia,17462,0.032168,2014
A1,Tea,Kgs,10273,Nepal,10853271,18.359275,2014
A1,Tea,Kgs,10309,Pakistan Ir,675,0.007373,2014
A1,Tea,Kgs,10359,Singapore,3684,0.046815,2014
A1,Tea,Kgs,10369,Sri Lanka Dsr,2870035,15.731137,2014
A1,Tea,Kgs,10397,Thailand,6108,0.030413,2014
A1,Tea,Kgs,10437,Vietnam Soc Rep,966725,1.245632,2014
A1,Tea,Kgs,11025,Baharain Is,46,0.000977,2014
A1,Tea,Kgs,11419,U Arab Emts,69860,0.192785,2014
A1,Tea,Kgs,12075,Taiwan,244,0.00416,2014
A1,Tea,Kgs,13033,Belgium,11960,0.023693,2014
A1,Tea,Kgs,13129,France,25,0.005129,2014
A1,Tea,Kgs,13147,Germany,59188,0.308685,2014
A1,Tea,Kgs,13193,Ireland,28740,0.178504,2014
A1,Tea,Kgs,13197,Italy,57,0.000151,2014
A1,Tea,Kgs,13275,Netherland,44060,0.230185,2014
A1,Tea,Kgs,13421,U K,33906,0.363722,2014
A1,Tea,Kgs,14389,Switzerland,100,0.003496,2014
A1,Tea,Kgs,15092,Croatia,2377,0.009725,2014
A1,Tea,Kgs,15325,Poland,50,0.001285,2014
A1,Tea,Kgs,16409,Turkey,119,0.002436,2014
A2,Coffee,Kgs,1213,Kenya,2985720,4.866771,2014
A2,Coffee,Kgs,1395,Tanzania Rep,271379,0.509214,2014
A2,Coffee,Kgs,1417,Uganda,7193763,12.898774,2014
A2,Coffee,Kgs,5423,U S A,27412,0.508302,2014
A2,Coffee,Kgs,6043,Brazil,575760,1.746019,2014
A2,Coffee,Kgs,8177,Honduras,690000,1.161571,2014
A2,Coffee,Kgs,10017,Australia,656,0.004655,2014
A2,Coffee,Kgs,10077,China P Rp,1881654,3.499432,2014
A2,Coffee,Kgs,10187,Indonesia,15264388,30.444204,2014
A2,Coffee,Kgs,10189,Iran,2001,0.022213,2014
A2,Coffee,Kgs,10217,Korea Rp,27695,0.739605,2014
A2,Coffee,Kgs,10245,Malaysia,44331,0.502956,2014
A2,Coffee,Kgs,10309,Pakistan Ir,14,0.015685,2014
A2,Coffee,Kgs,10315,Papua N Gna,5040,0.020795,2014
A2,Coffee,Kgs,10359,Singapore,313,0.01005,2014
A2,Coffee,Kgs,10369,Sri Lanka Dsr,12588,0.018494,2014
A2,Coffee,Kgs,10397,Thailand,38,0.002266,2014
A2,Coffee,Kgs,10437,Vietnam Soc Rep,45759048,94.158959,2014
A2,Coffee,Kgs,11025,Baharain Is,3000,0.040043,2014
A2,Coffee,Kgs,11419,U Arab Emts,34578,0.193842,2014
A2,Coffee,Kgs,13019,Austria,200,0.003343,2014
A2,Coffee,Kgs,13033,Belgium,771,0.036527,2014
A2,Coffee,Kgs,13129,France,20,0.000171,2014
A2,Coffee,Kgs,13147,Germany,19138,0.126287,2014
A2,Coffee,Kgs,13197,Italy,56182,0.545179,2014
A2,Coffee,Kgs,13275,Netherland,1070,0.008864,2014
A2,Coffee,Kgs,13367,Spain,18737,0.044036,2014
A2,Coffee,Kgs,13421,U K,6973,0.053633,2014
A2,Coffee,Kgs,14389,Switzerland,56,0.002022,2014
A2,Coffee,Kgs,15325,Poland,851,0.013566,2014
A2,Coffee,Kgs,16409,Turkey,1200,0.006548,2014
A4,Rice(Other Than Basmoti),Ton,5423,U S A,422,0.330791,2014
A4,Rice(Other Than Basmoti),Ton,10205,Japan,0,0.010791,2014
A4,Rice(Other Than Basmoti),Ton,10397,Thailand,566,0.516505,2014
A4,Rice(Other Than Basmoti),Ton,11419,U Arab Emts,50,0.042639,2014
A4,Rice(Other Than Basmoti),Ton,13197,Italy,107,0.132788,2014
A4,Rice(Other Than Basmoti),Ton,13275,Netherland,5,0.021602,2014
A4,Rice(Other Than Basmoti),Ton,13367,Spain,808,0.7169,2014
A5,Wheat,Ton,9259,Mexico,2,0.0004,2014
A5,Wheat,Ton,10017,Australia,26935,9.246534,2014
A5,Wheat,Ton,15422,Ukraine,2556,0.704437,2014
A6,Other Cereals,Ton,4365,South Africa,384,0.222441,2014
A6,Other Cereals,Ton,5059,Canada,1088,0.512464,2014
A6,Other Cereals,Ton,5423,U S A,193,0.169378,2014
A6,Other Cereals,Ton,6015,Argentina,5249,4.089372,2014
A6,Other Cereals,Ton,6043,Brazil,200,0.108918,2014
A6,Other Cereals,Ton,10017,Australia,15701,4.767351,2014
A6,Other Cereals,Ton,10187,Indonesia,0,0.001412,2014
A6,Other Cereals,Ton,10273,Nepal,510,0.116905,2014
A6,Other Cereals,Ton,10397,Thailand,0,0.006514,2014
A6,Other Cereals,Ton,11419,U Arab Emts,69,0.029269,2014
A6,Other Cereals,Ton,12075,Taiwan,3,0.004654,2014
A7,Pulses,Ton,1213,Kenya,18083,17.115023,2014
A7,Pulses,Ton,1395,Tanzania Rep,179994,138.827162,2014
A7,Pulses,Ton,1417,Uganda,3008,2.517315,2014
A7,Pulses,Ton,2199,Cote D' Ivoire,20,0.022308,2014
A7,Pulses,Ton,2241,Madagascar,1917,1.843912,2014
A7,Pulses,Ton,3115,Ethiopia,31027,26.361456,2014
A7,Pulses,Ton,3243,Malawi,46016,33.423679,2014
A7,Pulses,Ton,3267,Mozambique,97069,70.415213,2014
A7,Pulses,Ton,4365,South Africa,48,0.056185,2014
A7,Pulses,Ton,4381,Sudan,17088,12.565043,2014
A7,Pulses,Ton,5059,Canada,2195557,1074.572673,2014
A7,Pulses,Ton,5423,U S A,312230,168.376471,2014
A7,Pulses,Ton,6015,Argentina,9056,6.500473,2014
A7,Pulses,Ton,6043,Brazil,604,0.567866,2014
A7,Pulses,Ton,8091,Costa Rica,110,0.132637,2014
A7,Pulses,Ton,9259,Mexico,8190,8.918891,2014
A7,Pulses,Ton,10001,Afghanistan,4355,4.667269,2014
A7,Pulses,Ton,10017,Australia,332657,188.412686,2014
A7,Pulses,Ton,10077,China P Rp,71107,72.343632,2014
A7,Pulses,Ton,10187,Indonesia,2661,3.260951,2014
A7,Pulses,Ton,10189,Iran,24,0.027094,2014
A7,Pulses,Ton,10245,Malaysia,312,0.313534,2014
A7,Pulses,Ton,10258,Myanmar,931330,802.997303,2014
A7,Pulses,Ton,10273,Nepal,1047,1.298891,2014
A7,Pulses,Ton,10309,Pakistan Ir,2689,2.406764,2014
A7,Pulses,Ton,10359,Singapore,72,0.076483,2014
A7,Pulses,Ton,10369,Sri Lanka Dsr,738,0.633828,2014
A7,Pulses,Ton,10397,Thailand,1157,1.344921,2014
A7,Pulses,Ton,11419,U Arab Emts,167,0.122671,2014
A7,Pulses,Ton,11453,Yemen Republc,115,0.081597,2014
A7,Pulses,Ton,15216,Kyrghyzstan,284,0.388798,2014
A7,Pulses,Ton,15260,Moldova,2317,0.877073,2014
A7,Pulses,Ton,15344,Russia,236892,103.162894,2014
A7,Pulses,Ton,15422,Ukraine,62068,25.404999,2014
A7,Pulses,Ton,15430,Uzbekistan,12473,14.991358,2014
A7,Pulses,Ton,16409,Turkey,2370,1.077131,2014
A8,Tobacco Unmanufactured,Kgs,3267,Mozambique,2000,0.021745,2014
A8,Tobacco Unmanufactured,Kgs,4463,Zimbabwe,1063982,9.392932,2014
A8,Tobacco Unmanufactured,Kgs,5423,U S A,33801,0.321938,2014
A8,Tobacco Unmanufactured,Kgs,6043,Brazil,260800,1.985703,2014
A8,Tobacco Unmanufactured,Kgs,10027,Bangladesh Pr,13085,0.150019,2014
A8,Tobacco Unmanufactured,Kgs,10056,Cambodia,400,0.003747,2014
A8,Tobacco Unmanufactured,Kgs,10187,Indonesia,96400,0.721154,2014
A8,Tobacco Unmanufactured,Kgs,10205,Japan,12,0.000503,2014
A8,Tobacco Unmanufactured,Kgs,10217,Korea Rp,2640,0.022047,2014
A8,Tobacco Unmanufactured,Kgs,10245,Malaysia,6,0.000251,2014
A8,Tobacco Unmanufactured,Kgs,10273,Nepal,96500,0.003834,2014
A8,Tobacco Unmanufactured,Kgs,10309,Pakistan Ir,16709,0.008883,2014
A8,Tobacco Unmanufactured,Kgs,10359,Singapore,48,0.002012,2014
A8,Tobacco Unmanufactured,Kgs,10397,Thailand,21160,0.136953,2014
A8,Tobacco Unmanufactured,Kgs,10437,Vietnam Soc Rep,8500,0.038039,2014
A8,Tobacco Unmanufactured,Kgs,13033,Belgium,258,0.001123,2014
A8,Tobacco Unmanufactured,Kgs,13147,Germany,12976,0.091642,2014
A8,Tobacco Unmanufactured,Kgs,15049,Bulgaria,41580,0.351252,2014
A8,Tobacco Unmanufactured,Kgs,16409,Turkey,259561,2.649209,2014
A9,Tobacco Manufactured,Na,599,Unspecified,NA,0.0023,2014
A9,Tobacco Manufactured,Na,5423,U S A,NA,0.345247,2014
A9,Tobacco Manufactured,Na,7105,Dominica,NA,0.001131,2014
A9,Tobacco Manufactured,Na,9093,Cuba,NA,0.556353,2014
A9,Tobacco Manufactured,Na,9103,Dominic Rep,NA,0.068107,2014
A9,Tobacco Manufactured,Na,10077,China P Rp,NA,1.842271,2014
A9,Tobacco Manufactured,Na,10179,Hong Kong,NA,0.095467,2014
A9,Tobacco Manufactured,Na,10187,Indonesia,NA,1.812966,2014
A9,Tobacco Manufactured,Na,10205,Japan,NA,0.003302,2014
A9,Tobacco Manufactured,Na,10217,Korea Rp,NA,0.174272,2014
A9,Tobacco Manufactured,Na,10245,Malaysia,NA,3.408023,2014
A9,Tobacco Manufactured,Na,10273,Nepal,NA,0.01,2014
A9,Tobacco Manufactured,Na,10323,Philippines,NA,4.030056,2014
A9,Tobacco Manufactured,Na,10359,Singapore,NA,2.349242,2014
A9,Tobacco Manufactured,Na,10369,Sri Lanka Dsr,NA,0.34982,2014
A9,Tobacco Manufactured,Na,11207,Jordan,NA,0.001675,2014
A9,Tobacco Manufactured,Na,11419,U Arab Emts,NA,1.11456,2014
A9,Tobacco Manufactured,Na,13033,Belgium,NA,0.045986,2014
A9,Tobacco Manufactured,Na,13101,Denmark,NA,0.011692,2014
A9,Tobacco Manufactured,Na,13129,France,NA,1.024447,2014
A9,Tobacco Manufactured,Na,13147,Germany,NA,1.870283,2014
A9,Tobacco Manufactured,Na,13193,Ireland,NA,0.000431,2014
A9,Tobacco Manufactured,Na,13275,Netherland,NA,0.125248,2014
A9,Tobacco Manufactured,Na,13367,Spain,NA,0.021496,2014
A9,Tobacco Manufactured,Na,13421,U K,NA,0.663198,2014
A9,Tobacco Manufactured,Na,14389,Switzerland,NA,0.537558,2014
A9,Tobacco Manufactured,Na,15049,Bulgaria,NA,0.008867,2014
A9,Tobacco Manufactured,Na,15092,Croatia,NA,0.000884,2014
A9,Tobacco Manufactured,Na,15234,Lithuania,NA,1.556053,2014
A9,Tobacco Manufactured,Na,15344,Russia,NA,0.020877,2014
A9,Tobacco Manufactured,Na,15352,Serbia,NA,10.705697,2014
B1,Spices,Kgs,599,Unspecified,20247,0.099451,2014
B1,Spices,Kgs,1213,Kenya,23858,0.072009,2014
B1,Spices,Kgs,1395,Tanzania Rep,3057396,34.5973,2014
B1,Spices,Kgs,1417,Uganda,31760,0.074117,2014
B1,Spices,Kgs,2035,Benin,23000,0.034958,2014
B1,Spices,Kgs,2141,Gabon,22000,0.073871,2014
B1,Spices,Kgs,2241,Madagascar,6888141,67.324777,2014
B1,Spices,Kgs,3085,Comoros,1488655,10.685893,2014
B1,Spices,Kgs,3115,Ethiopia,1651550,1.946188,2014
B1,Spices,Kgs,3149,Ghana,612000,0.65066,2014
B1,Spices,Kgs,3167,Guinea,16000,0.017803,2014
B1,Spices,Kgs,3291,Nigeria,7021236,10.968876,2014
B1,Spices,Kgs,4111,Egypt A Rp,473447,0.876888,2014
B1,Spices,Kgs,4265,Morocco,579909,1.00692,2014
B1,Spices,Kgs,4365,South Africa,126467,0.467964,2014
B1,Spices,Kgs,4407,Tunisia,21000,0.023345,2014
B1,Spices,Kgs,5059,Canada,351492,0.575214,2014
B1,Spices,Kgs,5423,U S A,1764613,8.487012,2014
B1,Spices,Kgs,6015,Argentina,40000,0.053052,2014
B1,Spices,Kgs,6043,Brazil,711050,6.291894,2014
B1,Spices,Kgs,6083,Colombia,3000,0.046906,2014
B1,Spices,Kgs,6317,Paraguay,100799,0.599748,2014
B1,Spices,Kgs,6319,Peru,34998,0.187416,2014
B1,Spices,Kgs,7203,Jamaica,73300,0.521239,2014
B1,Spices,Kgs,8165,Guatemala,2227191,10.404191,2014
B1,Spices,Kgs,9175,Haiti,612,0.111155,2014
B1,Spices,Kgs,9259,Mexico,61699,0.44194,2014
B1,Spices,Kgs,10001,Afghanistan,3161810,71.47705,2014
B1,Spices,Kgs,10017,Australia,28266,0.107354,2014
B1,Spices,Kgs,10027,Bangladesh Pr,751870,0.735755,2014
B1,Spices,Kgs,10038,Bhutan,34110,0.813457,2014
B1,Spices,Kgs,10077,China P Rp,9744906,54.556921,2014
B1,Spices,Kgs,10179,Hong Kong,126373,0.359134,2014
B1,Spices,Kgs,10187,Indonesia,11625080,47.596836,2014
B1,Spices,Kgs,10189,Iran,157152,7.126281,2014
B1,Spices,Kgs,10205,Japan,79408,0.29454,2014
B1,Spices,Kgs,10217,Korea Rp,89201,0.075371,2014
B1,Spices,Kgs,10245,Malaysia,327340,0.975305,2014
B1,Spices,Kgs,10258,Myanmar,4305730,7.053541,2014
B1,Spices,Kgs,10273,Nepal,25004037,37.868961,2014
B1,Spices,Kgs,10285,New Zealand,13191,0.066226,2014
B1,Spices,Kgs,10309,Pakistan Ir,4989654,5.023315,2014
B1,Spices,Kgs,10323,Philippines,50,0.001469,2014
B1,Spices,Kgs,10359,Singapore,1180095,7.852205,2014
B1,Spices,Kgs,10369,Sri Lanka Dsr,9538608,91.458645,2014
B1,Spices,Kgs,10397,Thailand,1574315,4.243833,2014
B1,Spices,Kgs,10437,Vietnam Soc Rep,39746166,154.044396,2014
B1,Spices,Kgs,11025,Baharain Is,1240,0.007971,2014
B1,Spices,Kgs,11219,Kuwait,15810,0.06553,2014
B1,Spices,Kgs,11225,Lebanon,960,0.004056,2014
B1,Spices,Kgs,11301,Oman,170,0.000482,2014
B1,Spices,Kgs,11335,Qatar,130,0.185352,2014
B1,Spices,Kgs,11391,Syria,111000,0.258241,2014
B1,Spices,Kgs,11419,U Arab Emts,412174,2.351627,2014
B1,Spices,Kgs,12075,Taiwan,311,0.002476,2014
B1,Spices,Kgs,12195,Israel,5750,0.038138,2014
B1,Spices,Kgs,12215,Korea Dp Rp,250,0.001036,2014
B1,Spices,Kgs,13019,Austria,1260,0.051835,2014
B1,Spices,Kgs,13033,Belgium,15201,0.048374,2014
B1,Spices,Kgs,13101,Denmark,613,0.02128,2014
B1,Spices,Kgs,13125,Finland,386270,0.718159,2014
B1,Spices,Kgs,13129,France,433539,1.44379,2014
B1,Spices,Kgs,13147,Germany,422976,6.062261,2014
B1,Spices,Kgs,13197,Italy,6629388,11.854217,2014
B1,Spices,Kgs,13275,Netherland,80159,0.249099,2014
B1,Spices,Kgs,13367,Spain,226332,1.071445,2014
B1,Spices,Kgs,13387,Sweden,18,0.000737,2014
B1,Spices,Kgs,13421,U K,156745,1.108017,2014
B1,Spices,Kgs,14389,Switzerland,41040,0.412545,2014
B1,Spices,Kgs,15049,Bulgaria,876500,1.233104,2014
